Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","9","*","Chiffre non officiel"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","6","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","74","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","58","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","2330","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","2367","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","11370","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","11234","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","18","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","54","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","108","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","148","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","116","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","117","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","807","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","625","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1073","Viande, oie","2012","2012","tonnes","17","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1073","Viande, oie","2013","2013","tonnes","13","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1073","Viande, oie","2012","2012","1000 US$","157","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1073","Viande, oie","2013","2013","1000 US$","166","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","27821","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","28824","*","Chiffre non officiel"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","144933","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","157988","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","6962","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","5598","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","27162","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","27380","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","38467","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","41266","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","168411","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","184841","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","10382","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","10144","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","17500","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","19359","","Donnée officielle"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","82078","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","86382","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","331779","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","361365","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","20521","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","18341","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","45003","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","47179","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","41727","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","44574","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","186598","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","203042","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","10426","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","10217","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","17839","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","210","Suède","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","19731","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","208","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","199","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","7336","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","7869","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","7","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","2014","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","2079","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","17661","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","18635","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","23","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","2","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","10183","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","10088","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","51452","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","52216","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","8","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","4","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","80","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","49","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","50","*","Chiffre non officiel"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","62","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","555","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","558","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1073","Viande, oie","2012","2012","tonnes","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1073","Viande, oie","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1073","Viande, oie","2012","2012","1000 US$","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1073","Viande, oie","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","6706","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","6717","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","43251","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","45774","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","51","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","38","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","566","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","382","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","35485","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","34342","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","127170","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","135716","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","3186","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","3835","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","2588","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","2985","","Donnée officielle"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","57612","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","56460","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","247425","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","260768","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","3269","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","3894","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","3264","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","3418","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","47732","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","46571","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","196838","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","207125","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","3195","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","3839","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","2691","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","211","Suisse","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","3036","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","26","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","40","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","28","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","102","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","59","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","36","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","111","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","123","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","382","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","598","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","1094","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","1608","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","18145","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","20949","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","26788","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","31457","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","203","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","328","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","148","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","283","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","18784","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","21892","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","28021","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","33290","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","203","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","328","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","148","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","283","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","18230","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","21025","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","26927","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","31682","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","203","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","328","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","148","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","207","Suriname","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","283","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","19286","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","20000","F","Estimation FAO"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","17845","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","18000","F","Estimation FAO"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","19286","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","20000","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","17845","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","18000","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","19286","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","20000","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","17845","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","208","Tadjikistan","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","18000","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
